id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
SE;SUDESTE;2016-01-04 07:00:00;32565.30616292
N;NORTE;2016-01-04 08:00:00;4578.74700000
NE;NORDESTE;2016-01-04 08:00:00;9369.40601580
S;SUL;2016-01-04 08:00:00;10224.94599999
SE;SUDESTE;2016-01-04 08:00:00;35748.21463814
N;NORTE;2016-01-04 09:00:00;4939.47899999
NE;NORDESTE;2016-01-04 09:00:00;10386.53980544
S;SUL;2016-01-04 09:00:00;10959.28399999
SE;SUDESTE;2016-01-04 09:00:00;38009.39756849
N;NORTE;2016-01-04 10:00:00;5190.19399999
NE;NORDESTE;2016-01-04 10:00:00;10768.02441869
S;SUL;2016-01-04 10:00:00;11471.43000000
SE;SUDESTE;2016-01-04 10:00:00;39652.27872266
N;NORTE;2016-01-04 11:00:00;5251.67400000
NE;NORDESTE;2016-01-04 11:00:00;11044.25825441
S;SUL;2016-01-04 11:00:00;11742.54299999
SE;SUDESTE;2016-01-04 11:00:00;39720.09941154
N;NORTE;2016-01-04 12:00:00;5203.27800000
NE;NORDESTE;2016-01-04 12:00:00;11038.63702674
S;SUL;2016-01-04 12:00:00;11188.81400000
SE;SUDESTE;2016-01-04 12:00:00;39676.71185970
N;NORTE;2016-01-04 13:00:00;5144.92200000
NE;NORDESTE;2016-01-04 13:00:00;10834.88020415
S;SUL;2016-01-04 13:00:00;11769.93899999
SE;SUDESTE;2016-01-04 13:00:00;40405.85788461
N;NORTE;2016-01-04 14:00:00;5431.06099999
NE;NORDESTE;2016-01-04 14:00:00;11168.77785726
S;SUL;2016-01-04 14:00:00;12196.36899999
SE;SUDESTE;2016-01-04 14:00:00;40991.85274809
N;NORTE;2016-01-04 15:00:00;5468.47300000
NE;NORDESTE;2016-01-04 15:00:00;11418.05320900
S;SUL;2016-01-04 15:00:00;12217.88700000
SE;SUDESTE;2016-01-04 15:00:00;41047.83190139
N;NORTE;2016-01-04 16:00:00;5527.39100000
NE;NORDESTE;2016-01-04 16:00:00;11289.65111670
S;SUL;2016-01-04 16:00:00;12145.92700000
SE;SUDESTE;2016-01-04 16:00:00;40739.57302909
N;NORTE;2016-01-04 17:00:00;5442.79200000
NE;NORDESTE;2016-01-04 17:00:00;10852.79660987
S;SUL;2016-01-04 17:00:00;11664.73900000
SE;SUDESTE;2016-01-04 17:00:00;38976.34188155
N;NORTE;2016-01-04 18:00:00;5142.33899999
NE;NORDESTE;2016-01-04 18:00:00;9958.43821679
S;SUL;2016-01-04 18:00:00;10881.60399999
SE;SUDESTE;2016-01-04 18:00:00;36835.13684110
N;NORTE;2016-01-04 19:00:00;5013.84599999
NE;NORDESTE;2016-01-04 19:00:00;10368.46268540
S;SUL;2016-01-04 19:00:00;10189.89700000
SE;SUDESTE;2016-01-04 19:00:00;36853.07755459
N;NORTE;2016-01-04 20:00:00;5304.59900000
NE;NORDESTE;2016-01-04 20:00:00;10468.48381959
S;SUL;2016-01-04 20:00:00;10981.45200000
SE;SUDESTE;2016-01-04 20:00:00;40239.92495592
N;NORTE;2016-01-04 21:00:00;5400.21700000
NE;NORDESTE;2016-01-04 21:00:00;10319.92328924
S;SUL;2016-01-04 21:00:00;11543.92199999
SE;SUDESTE;2016-01-04 21:00:00;40634.98427452
N;NORTE;2016-01-04 22:00:00;5559.83300000
NE;NORDESTE;2016-01-04 22:00:00;10878.02617476
S;SUL;2016-01-04 22:00:00;11622.24700000
SE;SUDESTE;2016-01-04 22:00:00;39942.37570031
N;NORTE;2016-01-04 23:00:00;5691.54300000
NE;NORDESTE;2016-01-04 23:00:00;10794.89525583
S;SUL;2016-01-04 23:00:00;11019.27199999
SE;SUDESTE;2016-01-04 23:00:00;37373.79051177
N;NORTE;2016-01-05 00:00:00;5586.29000000
NE;NORDESTE;2016-01-05 00:00:00;10431.83038825
S;SUL;2016-01-05 00:00:00;10044.63799999
SE;SUDESTE;2016-01-05 00:00:00;34494.80850082
N;NORTE;2016-01-05 01:00:00;5486.97900000
NE;NORDESTE;2016-01-05 01:00:00;9957.85528716
S;SUL;2016-01-05 01:00:00;9345.56299999
SE;SUDESTE;2016-01-05 01:00:00;32293.12875443
N;NORTE;2016-01-05 02:00:00;5344.18399999
NE;NORDESTE;2016-01-05 02:00:00;9551.55912957
S;SUL;2016-01-05 02:00:00;8875.74200000
SE;SUDESTE;2016-01-05 02:00:00;30890.13571729
N;NORTE;2016-01-05 03:00:00;5177.02800000
NE;NORDESTE;2016-01-05 03:00:00;9275.80661107
S;SUL;2016-01-05 03:00:00;8651.75199999
SE;SUDESTE;2016-01-05 03:00:00;30172.72221917
N;NORTE;2016-01-05 04:00:00;5095.55800000
NE;NORDESTE;2016-01-05 04:00:00;9118.48081523
S;SUL;2016-01-05 04:00:00;8571.73699999
SE;SUDESTE;2016-01-05 04:00:00;30079.42575721
N;NORTE;2016-01-05 05:00:00;5001.70999999
NE;NORDESTE;2016-01-05 05:00:00;9083.51864749
S;SUL;2016-01-05 05:00:00;8793.21499999
SE;SUDESTE;2016-01-05 05:00:00;30896.31436696
N;NORTE;2016-01-05 06:00:00;4849.39399999
NE;NORDESTE;2016-01-05 06:00:00;8559.40438312
S;SUL;2016-01-05 06:00:00;9121.82499999
SE;SUDESTE;2016-01-05 06:00:00;31723.25832413
N;NORTE;2016-01-05 07:00:00;4586.71599999
NE;NORDESTE;2016-01-05 07:00:00;8307.05664875
S;SUL;2016-01-05 07:00:00;9928.18999999
SE;SUDESTE;2016-01-05 07:00:00;33948.27100221
N;NORTE;2016-01-05 08:00:00;4631.13600000
